raw_row_number,lat,lng,location,district,date,time,stop_count,share_of_total
752,37.769671200000005,-122.4496773,HAIGHT/BELVEDERE,F,13517.0,600.0,1340,8.0
818,37.714688200000005,-122.447335,"2600 ALEMANY",H,13517.0,36000.0,2502,14.9
820,37.7749295,-122.4194155,"QUNIT & OAKDALESTEOLA",C,13517.0,36600.0,2001,11.9
819,37.7830747,-122.40275520000002,"200 BLK OF 4TH STD ST",B,13517.0,36600.0,2670,15.9
821,37.7238023,-122.4364502,OCEAN/PERSIA,H,13517.0,37140.0,2502,14.9
822,37.7238023,-122.4364502,PERSIA/OCEAN,H,13517.0,37140.0,2502,14.9
823,37.7792143,-122.4109628,"7TH & MISSION",B,13517.0,37200.0,2670,15.9
824,37.7253123,-122.4623164,OCEAN/ASHTON,I,13517.0,37260.0,1378,8.2
825,37.7616915,-122.4094005,"YORK ST/BRYANT ST",D,13517.0,37800.0,1482,8.8
826,37.7412761,-122.4001369,"TOLAND & MCKINNONEOLA",C,13517.0,37920.0,2001,11.9
827,37.7355091,-122.50207,"SLOAT @ 44TH AVE",I,13517.0,37980.0,1378,8.2
828,37.7133943,-122.4632768,"146 BRIGHT ST",I,13517.0,38400.0,1378,8.2
829,37.77460429999999,-122.4259057,"OAK & LAGUNA",E,13517.0,38400.0,2263,13.4
830,37.7412761,-122.4001369,"TOLAND & JERROLDNEOLA",C,13517.0,38700.0,2001,11.9
832,37.7538735,-122.485066,NORIEGA/27TH,I,13517.0,39300.0,1378,8.2
831,37.7278481,-122.3838718,"1251 REVERE",C,13517.0,39300.0,2001,11.9
833,37.7798903,-122.4219193,"MCALLISTER & FRANKLIN",E,13517.0,39480.0,2263,13.4
762,37.783497,-122.4236492,DIVISIDERO/ELLIS,F,13517.0,4140.0,1340,8.0
834,37.763985100000006,-122.4216321,"561 VALENCIAMISSIONLA",D,13517.0,39600.0,1482,8.8
835,37.7543276,-122.4799377,"1500 NORIEGA",I,13517.0,40140.0,1378,8.2
836,37.714688200000005,-122.447335,"2600 ALEMANY",H,13517.0,40200.0,2502,14.9
837,37.7751225,-122.4193352,"S VAN NESS & MARKET",D,13517.0,40500.0,1482,8.8
840,37.7917022,-122.4226899,"VAN NESS & GROVE",E,13517.0,40800.0,2263,13.4
838,37.7452194,-122.4269854,"1600 CHURCH STWORTH",D,13517.0,40800.0,1482,8.8
839,37.7726325,-122.4339423,PAGE/PIERCE,F,13517.0,40800.0,1340,8.0
841,37.7716251,-122.4459497,"1025 MASONIC AVE",F,13517.0,41640.0,1340,8.0
843,37.7873778,-122.4082389,"POWELL & GEARY",A,13517.0,42300.0,1063,6.3
844,37.7134362,-122.4571513,"W/B 126 BROAD ST.",I,13517.0,42300.0,1378,8.2
842,37.7792143,-122.4109628,"7TH & MISSION",B,13517.0,42300.0,2670,15.9
845,37.7755213,-122.4063236,"7TH & HARRISON",B,13517.0,42600.0,2670,15.9
846,37.791264,-122.4039514,"332 KEARNY ST",A,13517.0,43200.0,1063,6.3
847,37.7779834,-122.409425,"7TH & HOWARD",B,13517.0,43200.0,2670,15.9
848,37.7665464,-122.4220686,"15TH SND VALENCIA ST",D,13517.0,43620.0,1482,8.8
763,37.74006749999999,-122.4628802,"PORTOLA/ SANTA PAULA",I,13517.0,4860.0,1378,8.2
849,37.7307171,-122.4297028,"4100 BLK OF MISSION",H,13517.0,43800.0,2502,14.9
850,37.7307171,-122.4297028,"4100 BLK OF MISSION",H,13517.0,44100.0,2502,14.9
853,37.7215808,-122.4371766,"MISSION @ RUSSIA",H,13517.0,44100.0,2502,14.9
852,37.7809451,-122.4119616,"MARKET & JONES",B,13517.0,44100.0,2670,15.9
851,37.7784875,-122.4102744,"7TH & MCALLISTER",B,13517.0,44100.0,2670,15.9
854,37.7144088,-122.4669078,"E/B RANDOLPH ST. & RAMSELL ST.",I,13517.0,44700.0,1378,8.2
764,37.7648427,-122.4231449,16TH/ALBION,D,13517.0,4980.0,1482,8.8
855,37.7307171,-122.4297028,"4100 BLK OF MISSION",H,13517.0,45000.0,2502,14.9
856,37.7647694,-122.4665826,"1259 9TH AVE",I,13517.0,45300.0,1378,8.2
857,37.7307171,-122.4297028,"4100 BLK OF MISSION",H,13517.0,45600.0,2502,14.9
858,37.7778192,-122.4003128,5TH/BRYANT,I,13517.0,45600.0,1378,8.2
859,37.7819283,-122.4521914,"GEARY & COOK",G,13517.0,45600.0,1076,6.4
765,37.7812463,-122.4610925,"GEARY & 3RD",G,13517.0,5400.0,1076,6.4
860,37.7804778,-122.4125538,MARKET/7TH,I,13517.0,46860.0,1378,8.2
861,37.776499900000005,-122.4175909,"10TH & MARKETH STD ST",B,13517.0,47880.0,2670,15.9
862,37.7533543,-122.411276,"1160 ALABAMA ST",D,13517.0,48120.0,1482,8.8
863,37.7547948,-122.4184099,"2637 MISSION ST",D,13517.0,48120.0,1482,8.8
869,37.7757565,-122.4244037,"OCTAVIA BLVD & FELL STREET",E,13517.0,48600.0,2263,13.4
868,37.7216871,-122.4654071,"HOLLOWAY & VICTORIA ST",I,13517.0,48600.0,1378,8.2
866,37.777463,-122.4131762,"8TH & MISSION",B,13517.0,48600.0,2670,15.9
864,37.7338905,-122.4309497,"1200 BLK SAN JOSE",H,13517.0,48600.0,2502,14.9
867,37.798506200000006,-122.3983158,"ARMY & VERMONT",C,13517.0,48600.0,2001,11.9
865,37.7830345,-122.4139362,"200 LEAVENWORTH",J,13517.0,48600.0,1045,6.2
870,37.791436100000006,-122.4208795,"POLK & MARKETTERNEOLA",E,13517.0,48900.0,2263,13.4
871,37.7155188,-122.4558907,"542 PLYMOUTH AVE",I,13517.0,49200.0,1378,8.2
872,37.798506200000006,-122.3983158,"ARMY & VERMONT",C,13517.0,49200.0,2001,11.9
873,37.798506200000006,-122.3983158,"ARMY & VERMONT",C,13517.0,49320.0,2001,11.9
874,37.777463,-122.4131762,"8TH & MISSION",B,13517.0,49440.0,2670,15.9
876,37.78299459999999,-122.4275732,"LAGUNA / ELLIS",E,13517.0,49500.0,2263,13.4
875,37.797094,-122.406395,"644 PACIFIC AVE",A,13517.0,49500.0,1063,6.3
878,37.7338905,-122.4309497,"1200 BLK SAN JOSE",H,13517.0,49800.0,2502,14.9
877,37.7344847,-122.4297229,"1100 BLK SAN JOSE",H,13517.0,49800.0,2502,14.9
879,37.77623320000001,-122.4116211,"8TH & HOWARD",B,13517.0,49980.0,2670,15.9
880,37.7430073,-122.4767795,"20TH AVE/TARAVAL ST",I,13517.0,50100.0,1378,8.2
881,37.7757565,-122.4244037,"OCTAVIA BLVD & FELL STREET",E,13517.0,50100.0,2263,13.4
882,37.7775012,-122.41632,"1300 MARKET",B,13517.0,50160.0,2670,15.9
885,37.737364,-122.3935534,"NEWCOMB & LANE",C,13517.0,50400.0,2001,11.9
883,37.7146461,-122.4514345,"2687 SAN JOSE",I,13517.0,50400.0,1378,8.2
884,37.7751225,-122.4193352,"MARKET ST/U.S.101 RAMP AT OCTAVIA BLVD",E,13517.0,50400.0,2263,13.4
886,37.7757565,-122.4244037,"OCTAVIA BLVD & FELL STREET",E,13517.0,50400.0,2263,13.4
887,37.777463,-122.4131762,"8TH & MISSION",B,13517.0,50520.0,2670,15.9
888,37.798506200000006,-122.3983158,"ARMY & VERMONT",C,13517.0,50700.0,2001,11.9
889,37.7769251,-122.42155890000002,"GROVE & FRANKLIN",E,13517.0,51000.0,2263,13.4
890,37.7344847,-122.4297229,"1100 BLK SAN JOSE",H,13517.0,51060.0,2502,14.9
891,37.7751225,-122.4193352,"MARKET ST/U.S.101 RAMP AT OCTAVIA BLVD",E,13517.0,51600.0,2263,13.4
893,37.7757565,-122.4244037,"OOCTAVIA BLVD & FELLSTREET",E,13517.0,51900.0,2263,13.4
892,37.7751225,-122.4193352,"MARKET ST/U.S.101 RAMP AT OCTAVIA BLVD",E,13517.0,51900.0,2263,13.4
894,37.7819571,-122.43582659999998,PIERCE/ELLIS,F,13517.0,51900.0,1340,8.0
895,37.744038,-122.4209151,"MISSION/29TH ST",H,13517.0,52140.0,2502,14.9
896,37.7316428,-122.3919104,3RD/SHAFTER,C,13517.0,52380.0,2001,11.9
899,37.7890791,-122.44716909999998,PRESIDIO/CLAY,F,13517.0,52800.0,1340,8.0
897,37.7757565,-122.4244037,"OCTAVIA BLVD & FELL STREET",E,13517.0,52800.0,2263,13.4
898,37.7887982,-122.4270946,OCTAVIA/PINE,E,13517.0,52800.0,2263,13.4
900,37.7994642,-122.40891,COLUMBUS/GREEN,A,13517.0,52860.0,1063,6.3
766,37.728492,-122.3845827,"REVERE AVE & INGALLS",C,13517.0,6300.0,2001,11.9
902,37.7757565,-122.4244037,"OCTAVIA BLVD & FELL STREET",E,13517.0,54000.0,2263,13.4
903,37.7757565,-122.4244037,"OCTAVIA BLVD & FELL STREET",E,13517.0,54000.0,2263,13.4
901,37.7978749,-122.4067162,COLUMBUS/BROADWAY,A,13517.0,54000.0,1063,6.3
904,37.7427946,-122.4770192,"1007 TARAVAL",I,13517.0,54600.0,1378,8.2
905,37.7430517,-122.4757338,"TARAVAL/19TH AVE",I,13517.0,55020.0,1378,8.2
906,37.7236761,-122.4551215,BRIGHTON/OCEAN,I,13517.0,55200.0,1378,8.2
907,37.712548,-122.4551057,"26 SADOWA ST",I,13517.0,55800.0,1378,8.2
908,37.7142738,-122.4680174,"RANDOLPH ST. & VERNON",I,13517.0,59880.0,1378,8.2
910,37.7288315,-122.4194094,"CAMBRIDGE@PIOCHE ST",H,13517.0,60300.0,2502,14.9
909,37.778701700000006,-122.4062158,"270 6TH ST",J,13517.0,60300.0,1045,6.2
911,37.7788516,-122.4082874,"HOWARD & RUSS",B,13517.0,60600.0,2670,15.9
912,37.734894,-122.415682,CRESCENT/ANDERSON,H,13517.0,61020.0,2502,14.9
913,37.7862912,-122.440886,"2640 BUSH",G,13517.0,61080.0,1076,6.4
915,37.7868363,-122.4048671,"OFARRELL & GRANT",J,13517.0,61500.0,1045,6.2
914,37.7744948,-122.4149503,"10TH STREET & NATOMA",B,13517.0,61500.0,2670,15.9
916,37.7858864,-122.4349405,STEINER/SUTTER,E,13517.0,61620.0,2263,13.4
917,37.77623320000001,-122.4116211,"S/B 8TH ST AT HOWARD",B,13517.0,61800.0,2670,15.9
918,37.7780564,-122.4046852,"353 6TH ST",B,13517.0,62100.0,2670,15.9
919,37.7460969,-122.4269232,"CHURCH @ DUNCAN",H,13517.0,62400.0,2502,14.9
920,37.8016363,-122.41497379999998,"GREENWICH/ROACH AL",A,13517.0,62400.0,1063,6.3
921,37.7729108,-122.45431440000002,STANYAN/HAYES,F,13517.0,62400.0,1340,8.0
922,37.7784159,-122.4088524,"HOWARD & MOSS",B,13517.0,63000.0,2670,15.9
923,37.7858864,-122.4349405,STEINER/SUTTER,E,13517.0,63000.0,2263,13.4
924,37.7707533,-122.4247605,"MARKET AND GUERRERO STREET",D,13517.0,63240.0,1482,8.8
925,37.7336846,-122.426396,"MISSION & MURRAY",H,13517.0,63300.0,2502,14.9
926,37.7505174,-122.4761259,"N/B 19TH AV. & CHESTER ST.",I,13517.0,64200.0,1378,8.2
927,37.7721024,-122.44575259999998,"OAK AND MASONIC ST",F,13517.0,64620.0,1340,8.0
928,37.773644700000006,-122.4409359,"BAKER ST AT FELL ST",F,13517.0,64920.0,1340,8.0
929,37.76356129999999,-122.4173765,"SOUTH VAN NESS & 17TH ST",D,13517.0,65040.0,1482,8.8
930,37.7800853,-122.435432,"TURK & PIERCE",F,13517.0,65280.0,1340,8.0
931,37.7752838,-122.4159371,"10TH STREET & MISSION",B,13517.0,65700.0,2670,15.9
932,37.7765189,-122.4226619,"600BLK LINDEN",E,13517.0,66180.0,2263,13.4
933,37.781225,-122.434012,"EDDY & STIENER",F,13517.0,66300.0,1340,8.0
934,37.7819584,-122.4207277,"TURK & VAN NESS",J,13517.0,66300.0,1045,6.2
935,37.7292939,-122.392758,3RD/WILLIAMS,C,13517.0,66600.0,2001,11.9
937,37.7659736,-122.4310356,"SANCHEZ & MARKET STS",F,13517.0,66600.0,1340,8.0
936,37.7721024,-122.44575259999998,"OAK AND MASONIC",F,13517.0,66600.0,1340,8.0
938,37.72893699999999,-122.424815,"551 SILVER AVE",H,13517.0,66660.0,2502,14.9
939,37.7851838,-122.417931,"OFARRELL & LARKIN",J,13517.0,66900.0,1045,6.2
940,37.7588962,-122.4983182,"39TH AVE & KIRKHAM ST",I,13517.0,67200.0,1378,8.2
941,37.7588962,-122.4983182,"KIRKHAM ST & 39TH AVE",I,13517.0,67200.0,1378,8.2
942,37.7782213,-122.4350777,"MCALLISTER AT DIVISADERO",F,13517.0,67200.0,1340,8.0
943,37.7856284,-122.4153408,"AMLEMANY BL/PUTNAM",H,13517.0,67500.0,2502,14.9
945,37.7762287,-122.4431492,"FULTON & LYON",F,13517.0,67500.0,1340,8.0
944,37.7677274,-122.42897240000002,"CHURCH / 14TH",E,13517.0,67500.0,2263,13.4
946,37.7826882,-122.4224926,FRANKLIN/EDDY,E,13517.0,67800.0,2263,13.4
947,37.7751225,-122.4193352,"MARKET & VAN NESS",B,13517.0,67800.0,2670,15.9
948,37.783926,-122.433072,"FILLMORE / WALLER",E,13517.0,68100.0,2263,13.4
949,37.7318123,-122.4259838,"ALEMANY AND CONGDON",H,13517.0,68400.0,2502,14.9
950,37.7677274,-122.42897240000002,CHURCH/14TH,E,13517.0,68400.0,2263,13.4
951,37.7118921,-122.4152029,"1400 SUNNYDALE",H,13517.0,68700.0,2502,14.9
952,37.7775012,-122.41632,"MARKET & 9TH STREET",B,13517.0,69000.0,2670,15.9
953,37.7619076,-122.4182989,"18TH & CAPP",D,13517.0,69300.0,1482,8.8
954,37.7787205,-122.4386229,"GOLDEN GATE & DIVIS",F,13517.0,69300.0,1340,8.0
955,37.769305,-122.4315887,STEINER/DUBOCE,E,13517.0,69300.0,2263,13.4
956,37.769177,-122.4293581,"100 CHURCH",F,13517.0,69600.0,1340,8.0
957,37.7755979,-122.4187421,"11TH STREET & MARKET",B,13517.0,69600.0,2670,15.9
958,37.7126109,-122.4178863,"1800BLK SUNNYDALE",H,13517.0,69900.0,2502,14.9
959,37.7861318,-122.41240220000002,"5TH & O'FARRELL",J,13517.0,69900.0,1045,6.2
960,37.7690507,-122.4358075,"CASTRO AND DUBOCE ST",F,13517.0,70200.0,1340,8.0
962,37.7693171,-122.4313902,SANCHEZ/DUBOCE,E,13517.0,70500.0,2263,13.4
961,37.749699,-122.3973141,"CESAR CHAVEZ/EVANS",C,13517.0,70500.0,2001,11.9
963,37.7775135,-122.41806470000002,POLK/HAYES,E,13517.0,70800.0,2263,13.4
964,37.7651639,-122.4847813,26TH/LINCOLN,I,13517.0,71100.0,1378,8.2
965,37.77274269999999,-122.4255451,HAIGHT/LAGUNA,E,13517.0,71160.0,2263,13.4
966,37.711046,-122.412902,"SUNNYDALE & GARRISON",H,13517.0,71520.0,2502,14.9
967,37.7190781,-122.4110143,MANSELL/VISITACION,H,13517.0,72180.0,2502,14.9
968,37.7300566,-122.3924773,3RD/UNDERWOOD,C,13517.0,72300.0,2001,11.9
969,37.7777086,-122.4315959,FULTON/FILLMORE,F,13517.0,73500.0,1340,8.0
970,37.7598419,-122.4767623,"19TH AVE & KIRKHAM",I,13517.0,74400.0,1378,8.2
767,37.7998947,-122.4360847,"LOMBARD AVE AND FILLMORE ST",E,13517.0,7500.0,2263,13.4
753,37.7456035,-122.4198975,MISSION/VALENCIA,H,13517.0,1260.0,2502,14.9
768,37.7896366,-122.4205069,"W/B PINE STREET @ POLK ST",A,13517.0,7800.0,1063,6.3
971,37.7092059,-122.4521975,"5850 MISSION ST",H,13517.0,76260.0,2502,14.9
972,37.7846891,-122.4493116,LAUREL/EUCLID,F,13517.0,76980.0,1340,8.0
973,37.7726574,-122.4096304,ARMY/HARRISON,C,13517.0,77100.0,2001,11.9
974,37.7884282,-122.4088091,"400 POST",J,13517.0,77400.0,1045,6.2
975,37.7335134,-122.4341752,BOSWORTH/RODDECK,H,13517.0,77700.0,2502,14.9
976,37.7976366,-122.4086324,STOCKTON/BROADWAY,A,13517.0,77940.0,1063,6.3
977,37.7482828,-122.4181853,"3048 MISSION ST",D,13517.0,78300.0,1482,8.8
978,37.7720392,-122.495998,"36TH AVE/FULTON ST",G,13517.0,78360.0,1076,6.4
979,37.7410375,-122.4228531,"MISSION @ CORTLAND",H,13517.0,78600.0,2502,14.9
769,37.7567613,-122.4236668,"MISSION ST AT 21ST ST",D,13517.0,8340.0,1482,8.8
770,37.78892929999999,-122.3981479,"MISSION ST AT 2ST STD",D,13517.0,8340.0,1482,8.8
754,37.7255378,-122.3943578,"3RD ST & CARROL",C,13517.0,1320.0,2001,11.9
980,37.77962670000001,-122.502994,"42ND & POINT LOBOS",G,13517.0,79200.0,1076,6.4
981,37.7774951,-122.4996091,39TH/ANZA,G,13517.0,79500.0,1076,6.4
982,37.719877200000006,-122.43885,"4950 MISSION ST.",H,13517.0,79500.0,2502,14.9
983,37.7835276,-122.4076285,5THST&STEVENSONST,A,13517.0,79500.0,1063,6.3
984,37.7706429,-122.4124994,11TH/HARRISON,B,13517.0,79560.0,2670,15.9
985,37.7820772,-122.4838124,"CLEMENT ST & 24TH AVE",G,13517.0,80400.0,1076,6.4
986,37.7123578,-122.4182867,SUNNYDALE/SANTOS,H,13517.0,80700.0,2502,14.9
987,37.778524100000006,-122.4056342,"6TH ST @ FOLSOM",B,13517.0,80940.0,2670,15.9
988,37.7959293,-122.4217783,BROADWAY/POLK,A,13517.0,80940.0,1063,6.3
989,37.7983137,-122.4047692,"448 BROADWAY",A,13517.0,81000.0,1063,6.3
991,37.731248,-122.373905,"800 INNES",C,13517.0,81000.0,2001,11.9
990,37.7625949,-122.4617399,"750 PARNASSUS",F,13517.0,81000.0,1340,8.0
992,37.794062,-122.4000938,"300 BATERY",A,13517.0,81300.0,1063,6.3
993,37.7817898,-122.4532053,"SPRUCE ST & GEARY BLVD",G,13517.0,81720.0,1076,6.4
994,37.763706,-122.4151739,"FOLSOM ST 17TH ST",D,13517.0,81840.0,1482,8.8
997,37.7704404,-122.4436739,HAIGHT/CENTRAL,F,13517.0,81900.0,1340,8.0
995,37.7786684,-122.4738506,"ANZA ST & 15TH AVE",G,13517.0,81900.0,1076,6.4
996,37.7742917,-122.4359679,"DIVISADERO/FELL ST",F,13517.0,81900.0,1340,8.0
771,37.7597878,-122.4189638,"2327 MISSION ST",D,13517.0,8700.0,1482,8.8
1001,37.7843664,-122.4093244,"EDDY ST. & MASON ST.",J,13517.0,82200.0,1045,6.2
999,37.7602395,-122.4192312,"19TH & MISSION",D,13517.0,82200.0,1482,8.8
998,37.7623536,-122.4373688,"17TH & DIAMOND",F,13517.0,82200.0,1340,8.0
1000,37.739069,-122.4151287,"707 CORTLAND",H,13517.0,82200.0,2502,14.9
1002,37.7984385,-122.4022479,SANSOME/BROADWAY,A,13517.0,82320.0,1063,6.3
1003|1004,37.708887700000005,-122.4052393,BAYSHORE/SUNNYDALE,H,13517.0,82500.0,2502,14.9
1008,37.7201919,-122.39488090000002,INGERSON/JENNINGS,C,13517.0,82800.0,2001,11.9
1006,37.7372106,-122.3899382,3RD/LASALLE,C,13517.0,82800.0,2001,11.9
1007,37.784007200000005,-122.4080931,"5TH ST. & MARKET ST/",J,13517.0,82800.0,1045,6.2
1005,37.7720773,-122.4119113,"10TH ST. & SHERIDAN ST.",B,13517.0,82800.0,2670,15.9
1009,37.8001126,-122.4042717,GREEN/EMBARCADERO,A,13517.0,83040.0,1063,6.3
1010,37.711563100000006,-122.4670862,"ALEMANY AND ARCH",I,13517.0,83100.0,1378,8.2
1012,37.76467879999999,-122.404521,VERMONT/17TH,C,13517.0,83700.0,2001,11.9
1011,37.7402705,-122.3768584,CARGO/JENNINGS,C,13517.0,83700.0,2001,11.9
1013,37.7842477,-122.4177402,"ELLIS ST. & LARKIN ST",J,13517.0,84000.0,1045,6.2
1014,37.7739785,-122.4308495,"FILLMORE/OAK ST.",E,13517.0,84240.0,2263,13.4
1015,37.77064910000001,-122.4420303,"HAIGHT & LYON",F,13517.0,84300.0,1340,8.0
1016,37.7809341,-122.41367859999998,"MCALLISTER ST. & LEAVENWORTH ST.",J,13517.0,84600.0,1045,6.2
1017,37.8032174,-122.42502240000002,"VANN NESS AV & FRANCISCO ST",A,13517.0,85200.0,1063,6.3
1018,37.7498115,-122.3953233,"CESAR CHAVEZ AND MOSSOURI",C,13517.0,85500.0,2001,11.9
1019,37.78403970000001,-122.4193807,"ELLIS ST. & POLK ST.",J,13517.0,85500.0,1045,6.2
1020,37.7776674,-122.44693,"MASONIC & GOLDEN GATE",F,13517.0,85800.0,1340,8.0
1021,37.786119,-122.4181182,"LARKIN ST. & GEARY BLVD.",J,13517.0,86100.0,1045,6.2
772,37.7619076,-122.4182989,18TH/CAPP,D,13517.0,9600.0,1482,8.8
773,37.7459894,-122.4941898,"36TH AVE/ RIVERA",I,13517.0,10500.0,1378,8.2
774,37.772065600000005,-122.4311526,"FILLMORE/HAIGHT ST",E,13517.0,10680.0,2263,13.4
756,37.783905700000005,-122.4099596,"N/B MASON STREET @ CALIFORNIA ST",A,13517.0,1800.0,1063,6.3
755,37.735049,-122.4404051,"BOSWORTH ST/ELK ST",H,13517.0,1800.0,2502,14.9
775,37.7494732,-122.41115220000002,"26TH & TENNESSEE ST",C,13517.0,11100.0,2001,11.9
776,37.7277189,-122.4058424,"MARTIN LUTHER KING &LINCOLN",G,13517.0,13500.0,1076,6.4
757,37.72243029999999,-122.3957626,"GILMAN/3RD ST",C,13517.0,2580.0,2001,11.9
777,37.7849534,-122.4347538,"CALIFORNIA & STEINER",G,13517.0,16800.0,1076,6.4
759,37.781163600000006,-122.4632232,"GEARY & 5TH",G,13517.0,2700.0,1076,6.4
758,37.7206983,-122.3912629,"1191 FITZGERALD",C,13517.0,2700.0,2001,11.9
761,37.65042570000001,-122.4360852,"BADEN & SAN JOSE",H,13517.0,3000.0,2502,14.9
760,37.7749295,-122.4194155,"85 PARADISE/ELK",H,13517.0,3000.0,2502,14.9
778,37.7140877,-122.4560934,PLMOUTH/FARALLONES,I,13517.0,26400.0,1378,8.2
779,37.7616579,-122.4212887,"18TH ST & VALENCIA ST",D,13517.0,27120.0,1482,8.8
781,37.7735576,-122.4341338,PIERCE/OAK,F,13517.0,27600.0,1340,8.0
780,37.7294019,-122.4260616,CONGDON/MAYNARD,H,13517.0,27600.0,2502,14.9
783,37.7294019,-122.4260616,CONGDON/MAYNARD,H,13517.0,27900.0,2502,14.9
782,37.7418301,-122.4501076,"321 TERESITA BLVD",H,13517.0,27900.0,2502,14.9
784,37.7281024,-122.4353885,"1514 ALEMANY BLVD",K,13517.0,27960.0,20,0.1
785,37.737134600000005,-122.4673225,"SAN BENITO AND SAN ANSELMO",I,13517.0,28200.0,1378,8.2
786,37.7846684,-122.4144517,"ELLIS & LEAVENWORTH",J,13517.0,28800.0,1045,6.2
787,37.734723,-122.4752275,"19TH AVE/SLOAT",I,13517.0,29400.0,1378,8.2
788,37.731382700000005,-122.4732161,"2555 OCEAN AVE",I,13517.0,29640.0,1378,8.2
789,37.7647943,-122.4240849,16TH/GUERRERO,D,13517.0,29700.0,1482,8.8
790|791,37.7294019,-122.4260616,CONGDON/MAYNARD,H,13517.0,29940.0,2502,14.9
792,37.7872593,-122.431659,WEBSTER/BUSH,E,13517.0,30060.0,2263,13.4
793,37.7316306,-122.4397675,"MONTEREY @ BADEN",H,13517.0,30420.0,2502,14.9
794,37.7297605,-122.3979675,"201 WILLIAMS ST",K,13517.0,30480.0,20,0.1
796,37.7830119,-122.4124237,"TURK & JONES",J,13517.0,30600.0,1045,6.2
795,37.76916920000001,-122.4078133,"21 ST & POTRERO",D,13517.0,30600.0,1482,8.8
797,37.76147050000001,-122.4823792,JUDAH/24TH,I,13517.0,30660.0,1378,8.2
798,37.734036,-122.4890509,SLOAT/EVERGLADE,I,13517.0,31380.0,1378,8.2
799|800,37.7294019,-122.4260616,CONGDON/MAYNARD,H,13517.0,31500.0,2502,14.9
801,37.76147050000001,-122.4823792,JUDAH/24TH,I,13517.0,31800.0,1378,8.2
802,37.7249883,-122.3933898,"CARROLL & PHELPSTEOLA",C,13517.0,32040.0,2001,11.9
804,37.7749295,-122.4194155,"600 EDDYONESENWORTH",J,13517.0,32400.0,1045,6.2
